9.850, -181.388, 61.434,-1.566, 3.036, 3.411, 0.375,1.936, -181.383,60.038, -0.004, 0.631, -0.006, -0.006
9.900, -181.388, 61.282,-1.567, 3.051, 3.426, 0.375,1.942, -181.383,59.879, -0.004, 0.628, -0.006, -0.006
9.950, -181.387, 61.129,-1.567, 3.066, 3.441, 0.375,1.948, -181.383,59.730, -0.002, 0.624, -0.006, -0.006
10.000, -181.387, 60.975,-1.567, 3.080, 3.457, 0.376,1.953, -181.384,59.570, -0.005, 0.621, -0.005, -0.005
10.050, -181.387, 60.821,-1.567, 3.095, 3.471, 0.377,1.959, -181.384,59.421, -0.002, 0.618, -0.005, -0.005
10.100, -181.387, 60.666,-1.568, 3.109, 3.487, 0.378,1.965, -181.384,59.262, -0.004, 0.615, -0.005, -0.005
10.150, -181.387, 60.510,-1.568, 3.124, 3.503, 0.379,1.971, -181.384,59.113, -0.003, 0.612, -0.004, -0.004
10.200, -181.387, 60.353,-1.568, 3.139, 3.519, 0.380,1.976, -181.384,58.950, -0.003, 0.609, -0.004, -0.004
10.250, -181.386, 60.195,-1.568, 3.154, 3.534, 0.380,1.982, -181.385,58.791, -0.005, 0.606, -0.004, -0.004
10.300, -181.386, 60.037,-1.569, 3.169, 3.550, 0.381,1.988, -181.385,58.641, -0.005, 0.603, -0.004, -0.004
10.350, -181.386, 59.878,-1.569, 3.184, 3.566, 0.382,1.994, -181.385,58.482, -0.004, 0.600, -0.004, -0.004
10.400, -181.386, 59.719,-1.569, 3.199, 3.582, 0.383,1.999, -181.385,58.323, -0.005, 0.598, -0.004, -0.003
